2.258083706961196313e+00, 1.821229117596397717e+00, 1.440897800210771074e+00, 1.111989103826479974e+00, 8.376619620154213131e-01, 6.015199658228207458e-01, 3.999627540803465386e-01, 4.771742725376446614e-01, 5.595353404781577833e-01, 6.377276728809559980e-01, 6.833927420810744779e-01, 7.028283782237394473e-01, 7.538110049473165653e-01, 3.915200457707993520e-01, -3.676688257089195666e-01, 7.868299432958609785e-01, 9.840016442838618316e-01, 9.918067558025542851e-01, 9.897012686049608821e-01, 9.820128058567086926e-01, 9.655737178607194382e-01, 9.000259994516518480e-01, 7.719949044374123659e-01, 9.367348027022196488e-01, 9.458035488681111325e-01, 1.049815566349601603e+00, 1.162270883276418587e+00, 9.691558910381214975e-01, -7.125105328541304905e-02, -1.010887829383880998e+00, 1.066839362891617071e+00, -1.004860300808767121e-01, -1.310687065064669365e+00, -5.156057587482805182e-01, 3.438661476470626366e-01, 1.110811981132753035e+00, -2.562663506926722290e-01, -8.573422675606499066e-01, -9.488821708136785382e-01, -1.247911735028704117e+00, -1.205780408053557462e+00, -1.299965117194260111e+00, -1.501946341573276333e+00, -1.417655977571901094e+00, -9.607657821138657628e-01, -4.513098863329944449e-02, 4.341347105243922311e-01, 1.329731977548143096e+00, 1.665924636738264963e+00, 3.587804929876531879e-01, -5.149456484865287953e-01, -3.149169717199900020e-01
2.442246518176498959e+00, 2.006561199845016574e+00, 1.631165044113346063e+00, 1.309121964371108948e+00, 1.047307221256074339e+00, 8.237063621767780619e-01, 6.337891756637539231e-01, 7.382936747687628420e-01, 8.262558560266455299e-01, 8.957967366360716222e-01, 9.572435036850407419e-01, 1.025525794289632309e+00, 1.058327558603377128e+00, 1.034352145798554723e+00, 3.593442992768777766e-01, 4.985146981872982663e-01, 1.079782027542956824e+00, 1.179001812272481020e+00, 1.213443479492729127e+00, 1.211583450073849599e+00, 1.206179282742013692e+00, 7.581215568479512390e-01, 8.242813556503552075e-01, 9.796866022227587179e-01, 6.671906311775871457e-01, 8.181777384853565760e-01, 1.302004173604374371e+00, 1.121851929689299254e+00, 1.548673352668335779e-01, -5.947075128866439186e-01, 1.177833530383526339e+00, -2.181851336926531049e-01, -1.251364130250447460e+00, -7.223476770892411913e-01, 3.363677727828858766e-01, 1.350300712220621868e+00, 1.239668242628663535e-02, -7.634779242082684325e-01, -7.214730623727343417e-01, -1.110858218548365972e+00, -1.022513250018180164e+00, -8.721940977182931487e-01, -1.121403698295356355e+00, -1.322791943278469606e+00, -1.086475918389709250e+00, -3.821886309972300499e-01, -9.804569326375028870e-01, -6.482766569568776394e-01, -2.267818721460471490e-02, -2.846796841172308246e-01, -5.024618098910563768e-01, 2.235673249586414002e-01
2.661033344167829995e+00, 2.137202484388789792e+00, 1.732429876365577659e+00, 1.527629601403027726e+00, 1.280295873375510318e+00, 9.012726541166788952e-01, 8.402209994683638161e-01, 1.057181455261096303e+00, 1.120978879432646291e+00, 9.597889421464887993e-01, 1.051119558003065668e+00, 1.300174794604672668e+00, 1.331501822377723299e+00, 1.363125498501692290e+00, 1.322510586465444948e+00, 7.348941340560727342e-01, 6.769619273193665521e-01, 8.957953795033625211e-01, 1.114680084803807203e+00, 1.340420710379623070e+00, 1.449124644940310569e+00, 1.348445828847536498e+00, 1.231851351730269162e+00, 1.282329491019247980e+00, 1.109773298662032781e+00, 8.065479261441949044e-01, 1.385692165873504633e+00, 1.196824771061413717e+00, 4.478356208261641269e-01, 2.060941250459635832e-01, 1.244228522085565336e+00, -2.567304832337086729e-01, -1.282843456724081399e+00, -8.427409967231935806e-01, 3.866965505020869553e-01, 1.397946836432751194e+00, 1.078330741006718746e-02, -7.284151284962867567e-01, -6.075618108501639192e-01, -1.042906734656794621e+00, -9.872099717548245001e-01, -7.862964396795342203e-01, -9.499540526174827804e-01, -1.074424289597626592e+00, -1.121145893173693509e+00, 3.635806452354711782e-02, -8.542826952541112684e-01, -1.194426225057367175e+00, -9.143277688390654134e-01, -5.564135334545424749e-01, -3.972742650596943759e-01, 1.240467810031979090e-01
2.830183863721526638e+00, 1.702556032994375412e+00, 1.070284471036604845e+00, 1.232480823176139495e+00, 1.350000118549242734e+00, 6.689644744379416030e-01, 4.875685998717501635e-01, 1.257868417768406966e+00, 1.210359543817672634e+00, 6.473884486863497045e-01, 8.106166829868352020e-01, 1.377172769389739093e+00, 1.588358496173191803e+00, 1.664631940699237145e+00, 1.622636864550515590e+00, 8.822518323551088448e-01, 8.324214316873210784e-01, 7.156238440614404173e-01, 6.603759367706585337e-01, 7.528420348576890797e-01, 9.209073745356385343e-01, 9.791185707941627570e-01, 8.727369852860911159e-01, 9.570221502833230476e-01, 9.637319883751243044e-01, 8.160719603516524145e-01, 1.113586987553772278e+00, 8.555057727794416200e-01, 6.705975054627076881e-01, 9.302289534245106184e-01, 9.657588520240568686e-01, -3.126159764938726826e-01, -1.238694454941190459e+00, -6.694499752068905352e-01, 6.263009040542023564e-01, 1.488830025886873187e+00, 8.640219805707506640e-02, -6.817751585494399302e-01, -4.500425129173012406e-01, -8.322522921232408111e-01, -7.322076297139807899e-01, -6.464383560473425661e-01, -7.807980953062436669e-01, -9.065292383143283006e-01, -9.290634782341502529e-01, 4.353682750915316424e-01, -4.946671793281600671e-01, -9.806237253499731077e-01, -1.038621794789026387e+00, -1.020473369339157887e+00, -6.830657179297184856e-01, -4.388981538666111848e-01
2.009097969768863123e+00, 9.445194080456753571e-01, 1.723775062994184204e-01, 1.037227027515550820e-01, 8.171306128807306335e-01, -7.575897028956542212e-02, 1.390650763389908451e-01, 1.017800430516517807e+00, 1.127733350465762951e+00, 1.309266977671778909e+00, 4.671929089810133440e-01, 3.698171982348267273e-01, 9.231451185807587612e-01, 1.856048031558358291e+00, 1.972496041029164981e+00, 6.231437285858855146e-01, -2.495013020502310497e-01, -1.369117114214685182e-01, 3.653668940942521592e-01, 4.560423186979921106e-01, 8.589986198930885664e-01, 8.627723883940594529e-01, 8.861517556557693132e-01, 9.088886880085724762e-01, 8.655281721650549542e-01, 8.450956304783262540e-01, 8.483732877134010364e-01, 8.110488869195823236e-01, 9.080683838115504170e-01, 1.256849332627403504e+00, 9.208550019969227174e-01, -3.087742846932099439e-01, -6.442911413396730236e-01, -8.360800152449353317e-02, 9.573709837896797747e-01, 1.454227188933711723e+00, 7.064953525317739513e-02, -5.861129027953531079e-01, -3.946177996865798399e-01, -6.087212284222975889e-01, -5.550989536395212198e-01, -5.997193801229468990e-01, -7.656464266303342203e-01, -8.670998078181877400e-01, -8.366124961542684701e-01, 7.614780660374673715e-01, -2.956799016521412526e-01, -7.148366180694691874e-01, -6.408751826136314111e-01, -9.349405068740880287e-01, -8.589556374319692322e-01, -6.805808723114328274e-01
1.722853083422122955e+00, 9.540934822736846233e-01, -5.041399630853972413e-02, -3.059024014680621351e-01, -4.206697642262138270e-01, -9.326113531593509531e-01, -3.753345308099908517e-01, 3.360046107751774036e-01, 1.079307947987272476e+00, 1.583880813093457185e+00, 1.769475445378393408e-01, 4.264995358409533477e-01, 3.973814842881883136e-01, 1.422012617281852576e+00, 1.473299571249623741e+00, 5.283315054050927717e-01, -9.780013348010138663e-02, -7.171735482561116815e-01, -4.525759929259658421e-01, -1.340373978538873967e+00, 2.255593727405047488e-01, 4.163768884709816986e-01, 5.848617808147016373e-01, 6.121028862356664435e-01, 6.835150023916644058e-01, 7.022930307000210259e-01, 7.395793034006897804e-01, 8.221040556958603140e-01, 1.047428685986166119e+00, 1.405092284595965024e+00, 8.061032406819861329e-01, -2.484253306179943777e-01, 6.146246533826426051e-01, 1.316461983725850882e+00, 1.743795323692404198e+00, 1.403410897354905984e+00, 2.009045435246909275e-02, -5.634363156441569709e-01, -4.594747279237136883e-01, -5.599897794943287099e-01, -5.561662111089510363e-01, -6.543060694602148564e-01, -8.550194376195346946e-01, -9.164018443487228494e-01, -8.087238279219808312e-01, 9.415916870807278238e-01, -2.506432724083957897e-01, -6.260954226827247782e-01, -4.205206672480089614e-01, -7.123316833746394794e-01, -6.490291477303967715e-01, -5.044300695681078750e-01
1.319445486423805214e+00, 4.560889547359964769e-01, -3.704811749845265956e-01, -5.109856379127092341e-01, -1.291786400187897588e-01, 8.202099795295393347e-01, -8.185726483079218685e-01, -1.027006263352602922e+00, 5.591647150224681173e-01, 7.255081043610623892e-01, -9.308493596190553498e-01, 2.022188407388871567e-01, 5.443896868935249600e-01, 7.196171076006996348e-01, -7.734115110712022068e-01, -9.668005288546140108e-02, 5.534993679805115807e-01, -8.113746190896730104e-01, -1.097240060926812033e+00, -1.232056032528679790e+00, -2.718996350348192315e-01, -2.973777201561042527e-01, 2.302443103297377169e-01, 4.779465210065949043e-01, 4.449109438452241161e-01, 1.484978849586311433e-01, -7.725302628274848260e-01, -1.208089335173023526e+00, 1.041604979357771549e-01, 1.286221004984552163e+00, 7.016509327684491426e-01, -2.108282631357120962e-01, 7.522153710094359180e-01, 1.567848192224543746e+00, 2.054639103492532204e+00, 1.269262854182526157e+00, -5.955078828132935598e-02, -6.233251632354221972e-01, -5.964596675819102689e-01, -6.468558108625052094e-01, -7.359996749891185575e-01, -7.886693957487310724e-01, -9.585071042320632007e-01, -1.044041997274723466e+00, -8.855927522950680642e-01, 9.368829632491953996e-01, -2.960107205324028490e-01, -6.387150993627225271e-01, -4.489048536546361712e-01, -6.331625226462597178e-01, -6.013844829504099154e-01, -4.591983143358907005e-01
1.133618200565911449e+00, 5.572793560356973375e-01, -2.830947782722559869e-01, -3.497609177693536409e-01, -5.612699003420328348e-01, -3.621210405472393701e-01, -1.343992949199618536e+00, -1.675137254000412579e+00, -1.434016081968606970e+00, -1.728479543735086166e+00, -1.856211110482668847e+00, -1.582086552186344752e-01, 3.996126298606789695e-01, 1.436075203211698015e-01, -1.458796635366527594e+00, -8.556846968636807604e-01, 2.362674635197445361e-01, -2.383664416269871411e-01, 2.068408121575460168e-02, 8.132755903065846254e-03, -7.437335975263696941e-01, -9.274002481492416017e-01, -5.139535811896734918e-01, -6.698426275916147254e-01, -7.432573769356523030e-01, -5.888278415452570247e-01, -1.703164504211804209e+00, -1.801942245784614371e+00, -1.174010906406177224e+00, 1.225485877816432367e+00, 7.081816499749120641e-01, -2.187099980870201021e-01, -9.669209316100157992e-02, 7.291903029341337827e-01, 1.658645664919038865e+00, 1.009467175004423289e+00, -2.915392805916819374e-01, -7.690018608819714219e-01, -7.726930312974261694e-01, -7.727986681187924978e-01, -8.773139498707553940e-01, -1.003673611672636579e+00, -1.147380177649075739e+00, -1.200669251694309825e+00, -1.056438262972963615e+00, 8.219639775515308333e-01, -4.887668459378368691e-01, -8.110164674701048071e-01, -5.454384574212820525e-01, -7.459027165352974942e-01, -6.785502628381270274e-01, -5.204869179949821456e-01
2.349271250717547055e+00, 9.764896056215476294e-01, 1.919354762604132125e-01, -3.823693847834919862e-02, -6.569226921828026367e-01, -1.039708475083485961e+00, -1.375409824221212718e+00, -1.531336325793055009e+00, -1.656965085217552591e+00, -1.633091965990027816e+00, -1.397964762198574240e+00, -1.323832562719608363e+00, -1.386995901236376838e+00, -1.470339854965932558e+00, -1.959601376580626830e+00, -1.713745202492398700e+00, -9.721708775989688078e-01, -1.263270143786077160e+00, -1.040939028412524836e+00, -1.015743895761366034e+00, -1.542611597249681443e+00, -8.809594214970751791e-01, -4.822320962471245975e-01, -9.655420758085493382e-01, -1.006694089986936769e+00, -1.028904017524110204e+00, -1.628883329089841236e+00, -1.549819051596572850e+00, -1.418534551612802730e+00, 1.385252063648773957e+00, 7.042151485063365968e-01, -2.399933252974097986e-01, -9.714588388591928192e-01, 3.330368657483184086e-02, 1.360518211832311586e+00, 8.205748872548331851e-01, -3.756896680809263533e-01, -9.184836485701433073e-01, -9.880741135979196343e-01, -9.940272062814736742e-01, -9.596157032460753689e-01, -1.173105137756539351e+00, -1.399769130378555548e+00, -1.428305477773662790e+00, -1.245791388265607536e+00, 5.650643357122472343e-01, -7.393223350164298546e-01, -1.005394391664320208e+00, -7.276147014335045959e-01, -8.073556645748641847e-01, -3.195465704376701521e-01, 2.768924127873493846e-01
2.672918922898657179e+00, 1.418563635336774098e+00, 5.345483705872048352e-01, -4.568149570849244084e-02, -3.688559766703732312e-01, -8.085317548177665126e-01, -1.322040904968157626e+00, -1.420206933569782892e+00, -1.601147892973398212e+00, -1.449221910218575271e+00, -6.003380709820856920e-01, -1.232320229480025897e-01, -6.355282931971472093e-01, -4.959645538823573285e-01, -7.274057618122448110e-01, -1.553814412705810000e+00, -1.523241608783472145e+00, -1.326428302325819875e+00, -1.140870863804754665e+00, -1.430415908410616055e+00, -1.502297817660602774e+00, -1.345363608699011726e+00, -1.213743917662881699e+00, -1.217440992969345270e+00, -1.419790458077053508e+00, -1.240118596068873869e+00, -1.264682014908058871e+00, -1.634380957437114645e+00, -1.502868178171724578e+00, 1.614518030087709111e+00, 6.934484019156348378e-01, -2.940113101460225531e-01, -1.510795498702880657e+00, -3.169756486411848262e-01, 1.329065089387911680e+00, 6.484838451415182448e-01, -4.245675103612155388e-01, -9.702843073321781864e-01, -1.170234412504697508e+00, -1.251627070606947445e+00, -1.080703435291066716e+00, -1.255838538051122999e+00, -1.541653043748093310e+00, -1.615971848410729272e+00, -1.305878781033073199e+00, 3.573362441126982092e-01, -4.517567775822317611e-01, -3.143345385145551174e-01, 8.113245561769319991e-01, 2.526399268640338036e+00, 3.337120998253451987e+00, 3.219632869703589417e+00
