16.64	-48.92	-0.5
16.66	-49.77	-0.5
16.68	-51.08	-0.5
16.7	-51.94	-0.5
16.72	-52.81	-0.5
16.74	-54.05	-0.5
16.76	-54.91	-0.5
16.78	-56.21	-0.5
16.8	-57.06	-0.5
16.82	-57.91	-0.5
16.84	-59.2	-0.5
16.86	-60.06	-0.5
16.88	-61.34	-0.5
16.9	-62.21	-0.5
16.92	-63.08	-0.5
16.94	-64.36	-0.5
16.96	-65.22	-0.5
16.98	-66.5	-0.5
17	-67.36	-0.4946
17.02	-68.24	-0.3861
17.04	-69.54	-0.2613
17.06	-70.42	-0.0008136
17.08	-71.69	-0
17.1	-72.47	-0
17.12	-73.16	-0
17.14	-74.12	-0
17.16	-74.73	-0
17.18	-75.55	-0
17.2	-76.04	-0
17.22	-76.51	0.06052
17.24	-77.13	0.1148
17.26	-77.51	0.1582
17.28	-78	0.1745
17.3	-78.25	0.2124
17.32	-78.46	0.2342
17.34	-78.65	0.2613
17.36	-78.7	0.283
17.38	-78.71	0.2993
17.4	-78.61	0.2993
17.42	-78.49	0.2993
17.44	-78.2	0.2993
17.46	-77.94	0.3101
17.48	-77.51	0.3101
17.5	-77.17	0.3101
17.52	-76.81	0.3101
17.54	-76.21	0.3101
17.56	-75.74	0.3101
17.58	-75.04	0.3101
17.6	-74.55	0.3101
17.62	-74.03	0.3101
17.64	-73.22	0.3155
17.66	-72.68	0.3155
17.68	-71.82	0.3155
17.7	-71.23	0.3155
17.72	-70.65	0.3155
17.74	-69.74	0.3264
17.76	-69.14	0.3372
17.78	-68.22	0.3535
17.8	-67.6	0.3589
17.82	-66.65	0.3698
17.84	-66.02	0.3698
17.86	-65.35	0.3698
17.88	-64.37	0.3698
17.9	-63.69	0.3698
17.92	-62.67	0.3698
17.94	-62.01	0.3698
17.96	-61.34	0.3698
17.98	-60.32	0.3698
18	-59.65	0.3698
18.02	-58.98	0.3698
18.04	-57.97	0.3698
18.06	-57.3	0.3698
18.08	-56.29	0.3698
18.1	-55.6	0.3698
18.12	-54.94	0.3698
18.14	-53.95	0.3698
18.16	-53.28	0.3698
18.18	-52.27	0.3698
18.2	-51.6	0.3698
18.22	-50.93	0.3698
18.24	-49.93	0.3698
18.26	-49.27	0.3698
18.28	-48.29	0.3698
18.3	-47.63	0.3698
18.32	-46.97	0.3698
18.34	-46.01	0.3698
18.36	-45.36	0.3698
18.38	-44.38	0.3807
18.4	-43.74	0.3807
18.42	-43.12	0.3861
18.44	-42.18	0.3861
18.46	-41.53	0.3861
18.48	-40.55	0.3861
18.5	-39.89	0.3969
18.52	-39.25	0.3969
18.54	-38.27	0.3969
18.56	-37.63	0.3969
18.58	-36.64	0.3969
18.6	-35.99	0.3969
18.62	-35	0.3969
18.64	-34.35	0.3969
18.66	-33.69	0.3969
18.68	-32.71	0.3969
18.7	-32.05	0.3969
18.72	-31.4	0.4078
18.74	-30.42	0.4078
18.76	-29.77	0.4132
18.78	-28.79	0.4132
18.8	-28.12	0.4241
18.82	-27.47	0.4241
18.84	-26.49	0.4241
18.86	-25.81	0.4241
18.88	-24.79	0.4241
18.9	-24.12	0.4241
18.92	-23.11	0.4349
18.94	-22.43	0.4349
18.96	-21.74	0.4403
18.98	-20.67	0.4403
19	-19.98	0.4403
19.02	-19.28	0.4403
19.04	-18.23	0.4403
19.06	-17.52	0.4512
19.08	-16.45	0.4512
19.1	-15.73	0.4512
19.12	-15	0.462
19.14	-13.9	0.462
19.16	-13.18	0.462
19.18	-12.08	0.4675
19.2	-11.33	0.4675
19.22	-10.18	0.4837
19.24	-9.426	0.4946
19.26	-8.681	0.4946
19.28	-7.526	0.5
19.3	-6.749	0.5
19.32	-5.956	0.5
19.34	-4.766	0.5
19.36	-3.955	0.5
19.38	-2.726	0.5
19.4	-1.898	0.5
19.42	-1.07	0.5
19.44	0.201	0.5
19.46	1.057	0.5
19.48	2.322	0.5
19.5	3.168	0.5
19.52	4.458	0.5
19.54	5.322	0.5
19.56	6.169	0.5
19.58	7.476	0.5
19.6	8.338	0.5
19.62	9.631	0.5
19.64	10.5	0.5
19.66	11.34	0.5
19.68	12.64	0.5
19.7	13.51	0.5
19.72	14.38	0.5
19.74	15.66	0.5
19.76	16.53	0.5
19.78	17.81	0.5
19.8	18.66	0.5
19.82	19.53	0.5
19.84	20.83	0.5
19.86	21.68	0.5
19.88	22.97	0.5
19.9	23.84	0.5
19.92	25.12	0.5
19.94	25.96	0.5
19.96	26.81	0.5
19.98	28.1	0.5
20	28.95	0.5
20.02	30.22	0.5
20.04	31.06	0.5
20.06	31.91	0.5
20.08	33.18	0.4837
20.1	34.01	0.4675
20.12	34.85	0.4403
20.14	36.1	0.3807
20.16	36.91	0.3101
20.18	38.12	0.1582
20.2	38.9	0.06593
20.22	39.66	-0
20.24	40.65	-0
20.26	41.15	-0
20.28	41.84	-0
20.3	42.22	-0
20.32	42.54	-0
20.34	43	-0.006227
20.36	43.26	-0.01166
20.38	43.59	-0.01166
20.4	43.77	-0.02251
20.42	43.93	-0.05507
20.44	44.1	-0.07677
20.46	44.16	-0.1148
20.48	44.23	-0.1365
20.5	44.23	-0.1527
20.52	44.19	-0.169
20.54	44.02	-0.1961
20.56	43.87	-0.2233
20.58	43.57	-0.2558
20.6	43.34	-0.283
20.62	43.09	-0.3101
20.64	42.61	-0.3101
20.66	42.22	-0.3101
20.68	41.59	-0.3101
20.7	41.14	-0.321
20.72	40.64	-0.3318
20.74	39.87	-0.3535
20.76	39.33	-0.3698
20.78	38.46	-0.3915
20.8	37.86	-0.4078
20.82	37.24	-0.424
20.84	36.28	-0.4295
20.86	35.57	-0.4349
20.88	34.49	-0.4349
20.9	33.73	-0.4349
20.92	32.57	-0.4457
20.94	31.77	-0.4457
20.96	30.96	-0.4457
20.98	29.71	-0.4457
21	28.88	-0.4457
21.02	28	-0.4457
21.04	26.71	-0.4457
21.06	25.83	-0.4566
21.08	24.51	-0.4675
21.1	23.64	-0.4729
21.12	22.3	-0.4729
21.14	21.43	-0.4729
21.16	20.51	-0.4729
21.18	19.17	-0.4729
21.2	18.24	-0.4729
21.22	17.35	-0.4729
21.24	15.98	-0.4729
21.26	15.09	-0.4729
21.28	14.17	-0.4729
21.3	12.82	-0.4729
21.32	11.91	-0.4729
21.34	10.56	-0.4729
21.36	9.649	-0.4729
21.38	8.322	-0.4729
21.4	7.446	-0.4729
21.42	6.549	-0.4783
21.44	5.208	-0.4892
21.46	4.346	-0.5
21.48	3.04	-0.5
21.5	2.167	-0.5
21.52	1.301	-0.5
21.54	-0.02286	-0.5
21.56	-0.8815	-0.5
21.58	-2.193	-0.5
21.6	-3.065	-0.5
21.62	-3.918	-0.5
21.64	-4.772	-0.5
21.66	-6.057	-0.5
21.68	-7.32	-0.5
21.7	-8.171	-0.5
21.72	-8.994	-0.5
21.74	-9.833	-0.5
21.76	-11.08	-0.5
21.78	-12.32	-0.5
21.8	-13.15	-0.5
21.82	-14.37	-0.5
21.84	-15.19	-0.5
21.86	-16	-0.5
21.88	-17.21	-0.5
21.9	-18.01	-0.5
21.92	-19.23	-0.5
21.94	-20.04	-0.5
21.96	-20.83	-0.5
21.98	-22.04	-0.5
22	-22.83	-0.5
22.02	-23.62	-0.5
22.04	-24.41	-0.5
22.06	-25.6	-0.5
22.08	-26.76	-0.5
22.1	-27.54	-0.5
22.12	-28.33	-0.5
22.14	-29.49	-0.5
22.16	-30.25	-0.5
22.18	-31.42	-0.5
22.2	-32.19	-0.5
22.22	-33.35	-0.5
22.24	-34.13	-0.5
22.26	-34.92	-0.5
22.28	-36.08	-0.5
22.3	-36.88	-0.5
22.32	-37.65	-0.5
22.34	-38.82	-0.5
22.36	-39.59	-0.5
22.38	-40.76	-0.5
22.4	-41.55	-0.5
22.42	-42.33	-0.5
22.44	-43.51	-0.5
22.46	-44.31	-0.5
22.48	-45.5	-0.5
22.5	-46.29	-0.5
22.52	-47.51	-0.5
22.54	-48.29	-0.5
22.56	-49.1	-0.5
22.58	-50.3	-0.5
22.6	-51.1	-0.5
22.62	-51.9	-0.5
22.64	-53.1	-0.5
22.66	-53.9	-0.5
22.68	-55.09	-0.5
22.7	-55.91	-0.5
22.72	-56.72	-0.5
22.74	-57.94	-0.5
22.76	-58.74	-0.5
22.78	-59.98	-0.5
22.8	-60.79	-0.5
22.82	-62.02	-0.5
22.84	-62.85	-0.4512
22.86	-63.67	-0.3861
22.88	-64.92	-0.3318
22.9	-65.72	-0.2395
22.92	-66.9	-0.1202
22.94	-67.63	-0
22.96	-68.33	-0
22.98	-69.22	-0
23	-69.68	-0
23.02	-70.29	-0
